date,city
Salt Lake City,11/8/03
Skyline Drive,10/31/03
West Jordan,10/31/03
Hanna,11/8/03
Provo,10/31/03
Salt Lake City,11/8/03
La Sal,10/7/03
Richfield,10/7/03
Tooele,9/28/03
St. George,9/28/03
Sandy,9/24/03
Vernal,9/17/03
Sandy,9/12/03
Salt Lake City,8/28/03
Richfield,12/9/03
North Logan,5/24/05
Taylorsville,7/16/03
Heber City,7/23/03
Magna,7/16/03
Price,1/12/12
Roy,7/16/03
Layton,7/16/03
St. George,7/16/03
Price,6/23/04
Clearfield,7/16/03
Magna,3/1/04
West Valley,6/3/03
Vernal,6/3/03
Salt Lake City,5/27/03
Kanab (10 miles south of on  Hwy 89),4/27/03
Magna,4/22/03
St. George,3/21/03
Tooele,3/21/03
Price,3/21/03
Boulder,10/30/06
Spanish Fork,3/21/03
Moab,3/21/03
Richfield,10/10/11
Moab,3/21/03
Layton,3/21/03
Clive,12/23/02
Spanish Fork Canyon,12/19/03
Spanish Fork Canyon,4/27/04
Salt Lake City,11/4/02
Wendover,11/4/02
Ogden,10/28/02
West Valley,10/28/02
Elmo,10/15/02
Ivins,11/16/02
Joseph,10/27/04
Provo,10/15/02
Riverton,8/7/07
Ogden,9/29/02
Taylorsville,9/29/02
Utah,7/16/03
Salt Lake City,3/21/03
Salem,9/6/02
Cedar City,8/16/02
Salt Lake City,8/16/02
Magna,8/16/02
Sandy,7/26/02
Tooele,9/12/03
Salt Lake City,7/26/02
Layton,8/12/08
Salt Lake City,7/1/02
Clearfield,7/26/02
Lake Powell,12/17/11
Kaysville,6/12/02
Clearfield,7/26/02
Salt Lake City,6/12/02
Sandy,6/12/02
Salt Lake City,7/1/02
Knolls,5/14/02
Salt Lake City,5/14/02
Magna,7/1/02
Lehi,9/29/02
Springdale,3/19/02
Salt Lake City,3/19/02
Salt Lake City,9/28/02
Orem,1/29/02
Provo,1/29/02
Orem,1/29/02
Orem,1/11/02
Layton,11/26/03
Provo,10/12/01
Arches National Park,11/20/01
Salt Lake City,9/28/02
Salt Lake City,6/12/08
Salt Lake City,12/19/03
Salt Lake City,8/20/01
Sandy,2/22/02
Huntington,8/5/01
Parowan,8/5/01
Utah (South West),8/5/01
Clearfield,1/11/02
Provo,10/8/07
Magna,8/5/01
Sandy,8/5/01
Teasdale,8/5/01
Salt Lake City,8/5/01
Green River (40 miles west of),4/28/01
Draper,4/1/01
Utah,7/1/02
Salt Lake City,4/27/07
Sandy City,2/10/17
Kanab,2/18/01
Monument Valley,2/18/01
St. George,12/2/00
Salt Lake City,12/2/00
Layton,12/2/00
Sandy,12/2/00
Orem,9/17/00
Grantsville,8/19/00
Salt Lake City,8/19/00
Sandy,7/29/00
Tooele,7/23/00
Salt Lake City,7/23/00
St. George,7/11/00
Salt Lake City,7/11/00
Ogden,8/5/12
Ogden,7/11/00
Moab,12/2/00
St. George,7/11/00
Salt Lake City,7/11/00
Magna,4/28/01
Magna,8/5/01
Willard Bay,7/11/00
Spanish Fork,6/21/00
Layton,5/3/00
Ogden,5/3/00
Clearfield,4/26/00
Clearfield,4/26/00
Magna (west of),5/3/00
Moab,12/2/00
Price,4/15/00
Magna,3/1/04
Salt Lake City,4/1/00
Ogden,3/7/00
Ogden,2/27/00
Salt Lake City,1/22/00
Brigham City,1/7/00
Salt Lake City,1/7/00
Corinne,11/2/99
Moab,11/2/99
St. George/Hill,10/19/99
"I-80 (eastbound,  M.M. 48)",10/2/99
Payson,3/16/01
Vernal,10/2/99
Cedar City,9/12/99
Sandy,8/30/99
Salem,7/1/02
Lake Powell,8/30/99
Salt Lake City,8/30/99
Tooele,11/2/99
Orem,8/30/99
Salt Lake City,8/10/99
Sandy,8/5/01
Cedar City/St. George (between),1/11/02
Southern Utah (mouth of Muddy Creek),1/7/00
Monument Valley,8/30/99
Salt Lake City (west of),7/5/99
Orem,6/23/99
South Jordan,6/12/07
Salt Lake City (south of),5/24/99
Roy,6/23/99
Wolf Creek,9/17/00
Wendover (76 miles north.& 50 miles south S.L.C.),8/5/01
Salt Lake City,4/26/99
Salt Lake City (west of),4/2/99
St. George,2/16/99
Provo,2/16/99
