date,city
Tucson,1/10/14
Chandler,1/10/14
Goodyear,1/10/14
Maricopa,1/10/14
Tucson,1/10/14
Mesa,1/10/14
Phoenix,1/10/14
Beaver Dam,1/10/14
Maricopa,1/10/14
Tucson,1/10/14
Maricopa (City of),1/10/14
Mesa,1/10/14
Yuma,1/10/14
Glendale,1/10/14
San Tan Valley,1/10/14
Queen Creek,1/10/14
Apache Junction,1/24/14
Tucson,12/23/13
Tucson,12/23/13
San Tan Valley,1/10/14
San Tan Valley,12/23/13
San Tan Valley,12/23/13
Rio Rico,12/23/13
Goodyear,12/23/13
Phoenix,1/10/14
Maricopa,12/23/13
Prescott,12/23/13
Goodyear,12/12/13
Phoenix,12/12/13
Gilbert,12/12/13
Laveen,12/12/13
Tucson,12/23/13
Tucson,12/23/13
Tucson,12/12/13
Tucson,12/2/13
Tucson,12/5/13
Lake Havasu City,12/2/13
Lake Havasu City,12/2/13
Tempe,12/2/13
Chandler,12/2/13
Tucson,12/2/13
Phoenix,12/2/13
Apache Junction,12/2/13
Yuma,12/12/13
Chandler,12/2/13
Sun Lakes,12/23/13
Nogales,12/2/13
Red Rock,11/20/13
Mesa,11/21/14
Tempe,11/20/13
Lake Havasu City,11/20/13
Lake Havasu,11/20/13
Lake Havasu City,11/20/13
Black Canyon City,11/20/13
Peoria,11/20/13
Mesa,11/20/13
San Tan Valley,11/20/13
Mesa,11/11/13
Scottsdale,11/11/13
Show Low,11/11/13
Flagstaff,11/11/13
Wickenburg,11/11/13
Queen Creek,11/11/13
Camp Verde (south of),11/11/13
Glendale,12/23/13
Chandler,11/11/13
Scottsdale,11/11/13
Cottonwood,11/11/13
Wickenburg,11/11/13
Prescott,11/11/13
Prescott Valley,11/11/13
Cottonwood,10/23/13
Goodyear,10/23/13
Chandler,10/23/13
Winslow,10/23/13
Sierra Vista,10/23/13
Prescott,10/23/13
Globe,11/11/13
Queen Creek,10/23/13
Lake Havasu City,10/23/13
Phoenix,10/14/13
Tempe,10/14/13
Peoria,10/14/13
Chandler,10/23/13
Surprise,10/14/13
Sedona,9/30/13
Phoenix,9/30/13
Glendale,9/30/13
Peoria,9/30/13
Ahwatukee,9/30/13
Chandler,9/30/13
San Tan Valley,9/30/13
Tucson,9/30/13
Tucson,9/30/13
Bullhead City,9/30/13
Tumacacori,9/30/13
Mesa,9/30/13
Goodyear,9/30/13
Tempe,12/2/13
Surprise,9/30/13
Phoenix,9/30/13
Buckeye,9/30/13
Scottsdale,9/30/13
Gilbert,9/9/13
Sun City,9/9/13
Goodyear,9/9/13
Mesa,9/9/13
Queen Creek,9/9/13
San Tan Valley,9/9/13
Maricopa,9/9/13
Mesa,9/9/13
Mesa,9/9/13
Peoria,9/9/13
Glendale,9/30/13
Gilbert,9/9/13
Sedona,9/9/13
Phoenix,8/30/13
Cottonwood,10/14/13
Eleven Mile Corner,8/30/13
Tsaile,3/6/15
Gilbert,8/30/13
Safford,8/30/13
Scottsdale,11/20/13
Buckeye,8/30/13
Phoenix,8/30/13
Litchfield Park,8/30/13
Phoenix,8/30/13
Peoria,8/30/13
Jacob Lake,8/30/13
Tucson,8/30/13
Mesa,8/30/13
Flagstaff,8/30/13
Buckeye,8/30/13
Highway 5,9/30/13
Buckeye,8/30/13
Buckeye,8/30/13
Glendalemingle Dale,8/30/13
Goodyear,8/30/13
Cordes Junction,8/30/13
Chino Valley,8/30/13
Sunset Point,8/30/13
Phoenix,7/22/13
Tucson,7/22/13
Mesa,7/22/13
Chandler,7/22/13
Cave Creek,7/14/13
Buckeye,7/14/13
Gilbert,7/14/13
Maricopa,7/14/13
Tucson,7/14/13
Surprise,7/14/13
Mesa,7/5/13
Surprise,9/30/13
Buckeye,7/3/13
Prescott,7/3/13
Goodyear,7/3/13
Buckeye,7/3/13
Peoria,7/3/13
San Tan Valley,7/3/13
Safford,7/3/13
Tucson,7/3/13
Nogales,7/3/13
Phoenix,7/3/13
Tucson,7/3/13
Sedona,7/3/13
Sacaton,7/3/13
Queen Creek,7/3/13
Gilbert,6/2/13
Phoenix (near),6/2/13
Peoria,6/2/13
Tucson,6/2/13
Surprise,6/2/13
Peoria,6/2/13
Yuma,6/2/13
Area 51 (general area; in flight),9/9/13
Phoenix,5/15/13
Flagstaff,5/15/13
Chandler,5/15/13
Scottsdale,5/15/13
Three-Points,2/27/14
Rio Verde,5/15/13
Laveen,5/15/13
San Tan Valley,7/3/13
Safford,5/15/13
Prescott,5/15/13
Tucson,5/15/13
Phoenix,6/2/13
Prescott Valley,5/15/13
Glendale,5/15/13
Superior,5/15/13
Phoenix,5/15/13
Chandler,5/15/13
Mesa,7/3/13
Prescott/Prescott Valley,5/15/13
Litchfield Park,5/15/13
Parker,5/15/13
Mesa,4/1/16
Mesa,5/15/13
Fort Defiance (Navajo Nation),5/15/13
Sahuarita,5/15/13
Mesa,5/15/13
Phoenix,5/15/13
Phoenix,4/12/13
Phoenix,5/15/13
Maricopa,5/15/13
Tempe,5/15/13
Peoria,5/15/13
Avondale,5/15/13
Tucson,7/3/13
Tucson,5/15/13
Maricopa,5/15/13
Maricopa,5/15/13
Gilbert,4/12/13
Bullhead City,4/12/13
Phoenix,3/3/13
