date,city
Minneapolis,6/9/09
Milaca,6/9/09
Zimmerman,6/9/09
New Brighton,6/9/09
Lindstrom,5/12/09
Embarrass,5/12/09
Ramsey,4/14/09
Brainerd,5/12/09
Webster,4/14/09
Shelly,4/14/09
Minneapolis,3/19/09
Crookston,8/24/10
Duluth,4/13/10
Canby,3/19/09
Minneapolis,3/19/09
Bloomington/Minneapolis,3/19/09
St. Louis Park,3/19/09
Buffalo,3/19/09
St. Paul,1/10/09
Minneapolis,1/10/09
St. Cloud,1/10/09
Minneapolis,1/10/09
New Hope,1/10/09
Prior Lake,8/5/09
Pine City,1/10/09
Isanti,1/10/09
Owatonna,1/10/09
Hibbing,1/10/09
Owatonna,10/31/08
La Crescent,10/31/08
North Branch,10/31/08
Minneapolis,10/31/08
Cloquet,10/31/08
St. Paul,10/31/08
Flour Lake,10/31/08
Duluth,10/31/08
Maple Grove,10/31/08
St. Paul,12/12/09
Bloomington (Minneapolis),10/31/08
Orrock,12/12/09
None (Voyageurs national Park),8/12/08
New London,8/12/08
Grand Rapids,8/12/08
Wipholt,8/12/08
Duluth,8/12/08
Brooklyn Park,8/12/08
Duluth,8/12/08
Two Harbors,8/12/08
Excelsior,7/5/08
Excelsior,8/12/08
Lindstrom,4/13/10
St. Paul,8/12/08
Bemidji,8/12/08
Apple Valley,7/5/08
Minneapolis,6/12/08
Minneapolis,6/12/08
Glenwood,1/5/11
Shoreview,6/12/08
Bemidji,6/12/08
Evansville,6/12/08
North Mankato,6/12/08
Cottage Grove,6/12/08
North Branch,6/12/08
Minneapolis,6/12/08
Minneapolis,6/12/08
plymouth,1/10/09
Tofte,9/30/13
Lake Elmo,6/12/08
Hoyt Lakes,3/31/08
White Earth,3/4/08
Cass Lake,6/12/08
Swanburg,2/14/08
Waconia,1/21/08
Zimmerman,3/4/08
Duluth,3/4/08
Wawina,11/28/07
Andover,11/28/07
Edina,11/28/07
Ely,3/4/08
Saint Paul,11/28/07
Duluth,11/28/07
Chisholm,1/10/09
Spring Lake Park,11/28/07
Glencoe,11/28/07
Duluth,1/21/08
Burnsville,10/8/07
Mora,10/8/07
Clear Lake,3/10/11
North St. Paul,10/8/07
Minneapolis,10/8/07
St. Paul,10/8/07
Duluth,10/8/07
Mankato,7/5/08
Eagan,8/14/07
Roseville,8/14/07
Medina,8/7/07
Detroit Lakes,11/28/07
Motley,8/27/09
Edina,8/7/07
St. Louis Park,8/7/07
,1/21/08
Elk River,3/4/08
Duluth,8/7/07
Grand Rapids,8/7/07
Lanesboro,8/7/07
Emily,8/7/07
Elk River,2/14/10
St. Paul,8/7/07
Saint Paul,6/12/07
Ellendale,6/12/07
Big Lake,10/8/07
Maple Grove,6/12/07
Lakeville,6/12/07
Crosby,7/3/13
Rochester,6/12/07
Delano,4/27/07
Duluth,4/27/07
Isanti,4/27/07
Grand Rapids,2/24/07
Rochester,2/1/07
Ada,2/1/07
Jordan,8/14/07
Bovey,2/7/14
Babbitt,2/1/07
Raymond,2/1/07
Saint Paul,12/14/06
Buffalo,2/1/07
South St. Paul,2/1/07
Jordan,12/7/06
Jordan,12/7/06
Bellchester,8/7/07
Harris,12/7/06
Saint Bonifacius,12/7/06
Park Rapids,12/7/06
Victoria,12/7/06
Two Harbors,10/30/06
Two Harbors,12/7/06
