date,city
Charlotte,10/3/14
Kitty Hawk,10/3/14
Wilksboro,10/3/14
Sneads Ferry,9/25/14
New Bern,9/18/14
Cornelius,9/18/14
Angier,9/18/14
Asheboro,9/18/14
Willow Springs,11/6/14
Nags Head,10/3/14
Buxton,10/10/14
Nags Head,9/25/14
Gastonia,9/5/14
Gastonia,9/10/14
Pleasure Island,9/5/14
Carolina Beach,9/10/14
Gold Hill,9/5/14
Topsail/Surf City,9/5/14
Cullowhee,9/5/14
Duck,8/29/14
Hickory,8/29/14
Nags Head (10 mi S of),8/29/14
Dunn,9/5/14
Currie,8/29/14
Cherokee,8/31/14
Emerald Isle,8/29/14
South Nags Head,8/29/14
Pinehurst,8/22/14
Holden Beach,8/22/14
Holden Beach,8/22/14
Sunset Beach,8/22/14
Ocean Isle,8/22/14
Ocean Isle Beach,8/22/14
Holden beach,8/29/14
Willow Spring,8/22/14
Duck,8/22/14
Rodanthe,8/22/14
Wilmington,8/22/14
Nags Head,8/22/14
Sunset Beach,8/15/14
Frisco,8/15/14
Swan Quarters,8/29/14
Kill Devil Hills,8/22/14
Catawba,8/15/14
New Bern,8/22/14
Fort Fisher,8/15/14
Carolina Beach,8/22/14
Asheboro,9/18/14
Charlotte,8/8/14
Fayetteville,9/10/14
Chapel Hill,8/8/14
Gastonia,8/8/14
Spring Lake,8/8/14
Sunset Beach,8/8/14
Kitty Hawk,8/1/14
Charlotte,8/8/14
Lumberton,8/1/14
Charlotte,8/1/14
Kannapolis,8/29/14
Apex,8/8/14
Rosman,8/1/14
Concord,7/26/14
Kitty Hawk,7/26/14
Fayetteville,7/20/14
Greensboro,7/20/14
Moncure,7/20/14
Holden Beach,7/20/14
Wilmington,7/20/14
Garner,7/20/14
Apex,7/20/14
Indian Trail,7/20/14
Fairview,7/20/14
Mount Gilead,7/26/14
Matthews,7/20/14
Mooresville,7/17/15
Wilson,7/20/14
Holden Beach,7/20/14
Charlotte,7/11/14
Wilmington,7/11/14
Atlantic Beach,7/11/14
Raleigh,7/5/14
Mooresville,7/11/14
Winston-Salem,7/11/14
Charlotte,7/11/14
Holden Beach,7/5/14
Wilmington,7/5/14
Charlotte,7/5/14
Banner Elk,7/20/14
Charlotte,7/4/14
Oak Island,7/4/14
Nags Head,6/27/14
Oak Island,6/27/14
Avon,6/27/14
Holden Beach,6/24/14
Leland,6/27/14
Oak Island,6/24/14
Carolina Beach,6/20/14
Topsail Island,6/24/14
North Myrtle Beach,6/24/14
Surf City,6/20/14
Verona,6/20/14
Carolina Beach,6/20/14
Oak Island,6/24/14
Ocean Island Beach,6/20/14
Surf City (Topsail Island),6/24/14
Carolina Beach,6/20/14
Oak Island,6/24/14
North Topsail Beach,6/20/14
Kure Beach,6/20/14
Topsail,6/20/14
Charlotte,6/20/14
Lake Lure,6/20/14
Corolla,6/20/14
Thomasville,11/26/15
Asheville,6/13/14
Thomasville,6/20/14
Washington,6/13/14
Oakboro,6/20/14
Warrenton,6/13/14
Marble,6/13/14
Nags Head,6/13/14
Wake Forest,6/13/14
Kannapolis,6/20/14
Gastonia,6/4/14
Greensboro,6/4/14
Charlotte,6/4/14
South Topsail Beach,6/13/14
Kannapolis,6/4/14
Bryson City,6/4/14
Fayetteville,6/13/14
Clayton,6/4/14
High Point,6/4/14
Raleigh,6/4/14
Goldsboro,6/4/14
Cary,6/4/14
Emerald Isle,6/4/14
Burlington,6/4/14
Carolina Beach,6/4/14
Louisburg,6/4/14
Winston-Salem,6/4/14
Cary,6/4/14
Charlotte,6/4/14
Cherryville/North Brook,5/8/14
Huntersville,5/8/14
Thomasville,5/8/14
Hot Springs,6/4/14
Snow Camp,6/4/14
Waxhaw,5/8/14
Currie,5/8/14
Waxhaw,5/8/14
Durham,5/8/14
East Bend/Lewisville,5/8/14
Frisco,5/2/14
Louisburg,5/2/14
Louisburg,4/24/14
Charlotte,4/24/14
Fletcher,4/24/14
Cajah's Mountain,5/2/14
Sam's Gap (Top of NC/TN Mountain),4/24/14
Rockwell,4/18/14
Benson,6/6/14
Morrisville,4/18/14
Sylva,4/18/14
Belmont,4/23/15
Garner,4/11/14
Carthage,4/11/14
Morehead City,4/11/14
Kings Mountain,4/4/14
Morganton,4/4/14
Concord,4/4/14
Clayton,4/4/14
Greensboro,3/27/14
Flat Rock,3/27/14
Candler,3/27/14
Charlotte,3/21/14
Charlotte,3/18/14
Middlesex,3/18/14
Cary,3/18/14
Hillsville,3/18/14
Moncure,3/18/14
Crouse,3/18/14
Raeford,3/18/14
Jacksonville,3/18/14
Garner,3/18/14
Winston-Salem,3/18/14
Stedman,3/18/14
Browns Summit,2/27/14
Raleigh,2/27/14
Shelby,2/27/14
Asheville,2/21/14
Raleigh,2/21/14
Raleigh,2/21/14
Louisburg,8/15/14
Wilmington,3/18/14
Apex,2/14/14
Hope Mills,2/7/14
Durham,2/7/14
Mount Airy,2/7/14
Morganton,2/7/14
Reidsville,2/7/14
Charlotte,2/7/14
Kill Devil Hills,1/30/14
Raleigh,2/7/14
Raleigh,1/30/14
Morganton,1/24/14
Wake Forest,1/24/14
Raleigh,1/24/14
Hickory,1/26/15
Durham,1/24/14
Huntersville,1/24/14
Raleigh,1/24/14
Bolivia,1/24/14
Cary,1/24/14
Garner,1/24/14
Greensboro,1/16/14
Willow Springs,1/16/14
Charlotte,1/16/14
Kernesville,1/10/14
Kill Devil Hills,1/10/14
Greensboro,1/10/14
Hickory,1/16/14
Fayetteville,8/8/14
Wilmington,1/10/14
Elon,1/10/14
Waxhaw,1/10/14
High Point,1/10/14
Hickory,1/10/14
Wilmington,1/10/14
New Bern,1/10/14
Calabash,1/10/14
Wrightsville Beach,1/10/14
Belmont,1/10/14
Greensboro,1/10/14
Kernersville,12/23/13
Shallotte (Hwy 17),12/23/13
Belmont,12/23/13
Brunswick,12/23/13
Morrisville,12/23/13
Fayetteville,12/23/13
Charlotte,12/12/13
Fayetteville,12/12/13
Leland,12/12/13
Raleigh,12/5/13
Lillington,12/5/13
Surf City,12/2/13
Burlington,12/2/13
Durham,12/2/13
Fayetteville,12/2/13
Greenville,12/2/13
Shelby,12/2/13
Durham,12/2/13
Durham,12/2/13
Arapahoe,12/2/13
Indian Trail,12/2/13
Mount Airy,11/20/13
High Point,12/2/13
Salisbury,12/12/13
Dobson,11/11/13
Charlotte,11/20/13
Morehead,1/10/14
