date,city
Crooked River Ranch,1/12/12
Canby,12/17/11
Sherwood,12/12/11
Medford,12/12/11
Portland,12/12/11
Eugene,12/12/11
Canby,12/12/11
Lake Oswego,12/12/11
Tualatin,12/12/11
Roseburg,12/12/11
Eugene,12/12/11
Sisters,12/12/11
Albany,12/12/11
Portland,12/12/11
Gresham,12/12/11
Cannon Beach,12/12/11
Bend/Burns (between),12/12/11
Portland,12/12/11
Coburg,10/25/11
Portland,10/25/11
Eugene,10/19/11
Eugene,8/19/12
Prineville,10/10/11
Portland,10/10/11
Grants Pass (just outside Merlin),10/19/11
Gleneden,10/10/11
Yachats (south of),10/10/11
Stayton,10/10/11
Albany,10/10/11
Eugene,10/10/11
Bend,10/10/11
Florence,10/10/11
Portland,10/10/11
Happy Valley,10/10/11
Mulino,10/10/11
Tillamook,10/10/11
Canby,10/10/11
Salem,10/10/11
Portland,10/10/11
Talent,10/10/11
Portland,10/10/11
Sisters (in-flight),1/24/12
Portland,7/4/12
The Dalles,10/10/11
Portland,10/10/11
Eugene,10/10/11
Portland,10/10/11
Corvallis,10/10/11
Portland,5/29/12
Milwaukie,10/10/11
Oregon City,10/10/11
Sublimity,10/10/11
Portland,10/10/11
Portland,10/10/11
Aurora,10/10/11
Hillsboro,10/10/11
Baker City,8/21/11
Coos Bay,8/21/11
Corvallis,8/21/11
Mt. Hood parkdale,10/10/11
Aloha,8/21/11
Bend,8/21/11
Medford,8/21/11
Seaside,8/7/11
Gresham,8/7/11
Lakeview,5/13/12
Albert Lake,12/12/11
Rockaway Beach,5/15/13
Eagle Creek,8/7/11
Portland,8/7/11
Rainier,8/7/11
Manzanita,8/7/11
Lebanon,12/12/11
Aloha,7/17/11
Portland,8/7/11
John Day,7/17/11
Hillsboro,7/6/11
Newport,7/4/12
Lorane,6/20/14
Beaverton,7/4/11
Eugene,7/6/11
Central Point,7/4/11
Lebanon,6/27/11
Ontario,6/27/11
Portland,6/27/11
Hillsboro,8/22/14
Eugene,6/20/11
Banks,6/20/11
Lincoln City,6/20/11
Medford,6/12/11
Riddle,5/12/11
Grants Pass,5/15/13
Springdfield,5/2/11
Portland,5/2/11
Klamath Falls,5/2/11
Hood River,5/2/11
Westfir,5/2/11
Corvallis,5/2/11
Seaside,5/2/11
Portland,3/23/11
Eugene,10/10/11
Hillsboro,2/23/11
Portland,3/10/11
McMinnville,2/18/11
Corvallis,2/3/12
Salem,1/12/12
Terrebonne,1/31/11
Eugene,1/31/11
Welches,1/5/11
Lincoln City,1/31/11
Eugene,1/31/11
Eugene,1/5/11
Bend,1/5/11
Riley,12/12/11
Portland,1/5/11
Umatilla,1/5/11
Port Orford,11/21/10
Canby,11/21/10
Albany,11/21/10
Portland,11/21/10
Coos Bay,11/21/10
Stayton,11/21/10
Otis,5/29/11
Roseburg,8/7/11
Brookings,11/21/10
Southern Oregon,11/21/10
Salem,11/21/10
Clackamas,11/21/10
Portland City,5/2/11
Salem,11/21/10
Cornelius,11/21/10
Depoe Bay,11/21/10
Bend,11/21/10
Salem,11/19/15
Seaside,11/21/10
Grants Pass,9/24/12
Newberg,11/21/10
Veneta,11/21/10
Portland,8/30/10
Ruch,8/30/10
Keizer,8/24/10
Portland,8/24/10
Sunriver,8/24/10
Seaside,8/24/10
Medford,8/24/10
Portland,8/24/10
Eugene,8/24/10
Portland,8/24/10
Lake Oswego,8/24/10
Portland,7/28/10
Independence,8/24/10
Philomath,7/28/10
Dundee,7/19/10
West Linn,7/17/11
Jacksonville,7/19/10
Southern Oregon,7/19/10
Grants Pass,7/19/10
Gaston,7/10/10
Culver,7/19/10
Portland,7/10/10
Brooks,8/30/10
Portland,7/10/10
Grants Pass,7/19/10
Newberg,7/6/10
Medford,6/23/10
Oregon City,6/3/10
Oregon City,6/3/10
Oregon City,6/3/10
Summer Lake,7/6/10
Portland,6/3/10
Portland,6/3/10
Salem,6/3/10
Eugene,6/3/10
Hood River,6/3/10
Bend,1/5/11
Portland,5/12/10
Waldport,5/12/10
Salem,6/3/10
Burns,4/13/10
Mt. Hood (ski bowl),8/30/13
Knappa,4/13/10
Depoe Bay,4/13/10
West Linn,4/13/10
Corvallis,4/13/10
