date,city
Birmingham,8/7/07
Alabama (above; in flight),8/7/07
Huntsville,8/7/07
Southside,8/7/07
Gulf Shores,8/7/07
Prattville,8/7/07
Grand Bay,8/7/07
Mobile,8/7/07
Florala (??),10/8/07
Fort Morgan,8/7/07
Gulf Shores,6/12/07
Valley,6/12/07
Orange Beach,6/12/07
Anniston,6/12/07
Birmingham,6/12/07
Australia,6/12/07
Madison,6/12/07
Elmore,4/27/07
Auburn,4/27/07
Madison,4/27/07
Jacksonville,4/27/07
Huntsville,8/7/07
Ozark,4/27/07
Madison,3/8/07
Athens,8/7/07
Eastaboga,3/8/07
Springville,3/8/07
Auburn,3/8/07
Hoover,10/8/07
Woodville,2/24/07
Huntsville,2/1/07
Birmingham,2/1/07
Opp,2/1/07
Satsuma,12/14/06
Cullman,12/14/06
Madison,3/4/08
Birmingham,12/7/06
Huntsville,12/7/06
Birmingham,3/4/08
Birmingham,12/7/06
Birmingham,12/7/06
Bremen,12/7/06
Pinson,12/7/06
Birmingham,12/7/06
Birmingham,12/7/06
Huntsville,12/7/06
Athens,4/27/07
Birmingham,11/28/07
Huntsville,12/7/06
Birmingham,12/7/06
Birmingham,12/14/06
Sandrock,10/30/06
Hoover,1/29/16
Madison,10/30/06
Toney,10/30/06
Huntsville,10/30/06
Boaz,10/30/06
Foley,10/30/06
Montgomery,10/30/06
Vierfontein (South Africa),7/16/06
Florence,10/30/06
Atmore,6/12/07
Moulton,7/16/06
Gulf  Shores,4/27/07
Hoover,5/15/06
Lawley,10/30/06
Montgomery,5/15/06
Cusseta,2/14/06
Wagarville,5/15/06
Heflin,2/14/06
Aliceville/Carrolton/Livingston,2/14/06
Melbourne (Australia),2/14/06
Hoover,2/14/06
Foely,2/14/06
Montgomery,12/16/05
Gadsden (south side of),12/16/05
Grove Hill,6/12/08
Guaymas Sonora (Mexico),12/16/05
Gurley,12/16/05
Enterprise,12/16/05
Heflin,12/16/05
Millbrook,10/20/05
Mobile,10/20/05
Huntsville,10/11/05
Auburn,10/11/05
