date,city
Hollidaysburg,10/3/14
Philadelphia,10/3/14
Pottstown,10/3/14
Plum,10/3/14
Dover,10/3/14
Emmaus,10/3/14
Mifflin Park,10/3/14
Camphill,10/10/14
Southampton,10/3/14
Homestead,9/25/14
Reading,9/25/14
Morgantown,9/25/14
Horsham,9/25/14
Beltzville,9/25/14
Munhall,9/25/14
Donora,9/25/14
Elizabethtown,9/25/14
Friedens,9/25/14
Rileyville,9/25/14
Catasauqua,9/25/14
Quarryville,9/25/14
Williamsport,9/18/14
Mercersburg,9/18/14
Shrewsbury,9/18/14
Allentown,9/18/14
Linglestown,9/18/14
Pittsburgh,9/18/14
Olyphant,9/18/14
Harrisburg,9/10/14
Kulpmont,9/10/14
Harrisburg,9/10/14
Wexford,9/10/14
Etters,9/10/14
Wyoming,9/5/14
Waynesburg,9/5/14
Langhorne,9/5/14
Hanover,9/5/14
Bethel Park/Castle Shannon,9/5/14
York,9/5/14
Auburn,9/5/14
Trevose,9/5/14
Allentown,9/5/14
Minersville,9/5/14
Harrisburg,9/5/14
Hummelstown,9/5/14
Penn Hills,8/31/14
Harleysville,8/31/14
Morgantown,8/31/14
Phoenixville,8/29/14
Forks Township,8/29/14
Lititz,8/31/14
New Holland,8/31/14
East Stroudsburg,8/29/14
Barto,8/29/14
Lewistown,8/29/14
Scranton,8/29/14
Marysville,8/29/14
Morrisville,8/29/14
Washington,8/29/14
Rhawnhurst,8/29/14
Collegeville,8/22/14
Skippack (Collegeville),8/29/14
Skippack,8/22/14
Clairton,8/29/14
Reading,8/22/14
Exeter,8/22/14
Hanover,8/22/14
Smithfield,8/22/14
Phoenixville,8/22/14
Easton,8/22/14
Allentown,8/22/14
Morrisdale,1/26/15
Wilkes-Barre,8/15/14
Levittown,8/15/14
Allentown,8/15/14
Red Lion,8/15/14
Hatfield,8/15/14
Fair Oaks,8/15/14
Monaca,8/15/14
New Stanton,8/15/14
South Baldwin,8/15/14
Wescosville,8/15/14
Easton,8/15/14
Bristol,8/15/14
Penn Hills,12/12/14
Douglassville,8/15/14
Dunmore,8/15/14
Gardners,8/15/14
Pittsburgh,8/15/14
Allentown,8/8/14
Wilson,8/8/14
Imperial,8/8/14
Franklin,8/8/14
Audubon,8/1/14
Skippack,8/8/14
Lafayette Hill,8/8/14
Slatington,8/1/14
Damascus,8/22/14
Mt. Lebanon,7/26/14
Pittsburgh,7/26/14
South Williamsport,7/26/14
Blandon,7/26/14
Plum,7/26/14
Jonestown,7/26/14
Bethlehem,7/26/14
Kennett Sqaure,7/26/14
Bernville,7/20/14
Palmyra,7/20/14
Levittown,7/20/14
Willow Street,7/26/14
In-flight (Pennsylvania; above),7/26/14
Export,7/26/14
Erie,7/20/14
Mather,8/22/14
Cranberry Twp.,7/20/14
Pittsburgh,7/20/14
North Versailles,7/20/14
Garden City,8/15/14
Brownsville,2/6/15
State College,7/20/14
Emmaus,7/20/14
Pittsburgh,7/20/14
Douglassville,7/20/14
Oley,7/20/14
Kutztown,7/20/14
Pittsburgh,7/20/14
Mercer,7/20/14
Solebury,7/20/14
Carlisle,7/11/14
Easton,7/20/14
Johnstown,7/11/14
Erie,8/27/15
Shaler,7/11/14
Lewisberry,7/11/14
Lancaster,7/11/14
York,7/11/14
New Freedom,7/11/14
Philadelphia,7/11/14
Harleysville,7/20/14
Pottstown,7/11/14
Wilkes-Barre,7/11/14
Reading,7/11/14
Philadelphia,7/11/14
Fairless Hills,8/8/14
Philadelphia,7/11/14
State College,7/11/14
West Reading,7/11/14
Furlong,7/11/14
Gouldsboro,7/11/14
Ridgway,7/5/14
Altoona,7/5/14
Pennsburg,7/11/14
Johnstown,7/5/14
Emmaus,7/11/14
Downingtown,7/5/14
Edinboro,7/5/14
Waynesboro,7/5/14
Downingtown,7/5/14
Wellsboro,7/5/14
Latrobe,7/5/14
Easton,8/22/14
Reading,7/5/14
Bethel Park,7/5/14
Grove City,7/11/14
West Reading,7/4/14
Allentown,7/4/14
North Versailles,7/4/14
Palmyra,7/11/14
Wyoming,7/4/14
West Grove,7/4/14
Southampton,7/4/14
Ridgway,7/5/14
Philadelphia,7/4/14
Glenmoore,7/4/14
Midway,7/4/14
Lizerne County,7/4/14
Bensalem,6/24/14
Phoenixville,6/24/14
Bensalem,6/27/14
Bensalem,6/24/14
Connellsville,6/24/14
Orefield,6/27/14
Lancaster,6/20/14
West Milton,6/27/14
Charleroi,6/24/14
Quakertown,6/20/14
Butler/Unionville,6/20/14
Scenery Hill,6/20/14
Doylestown,6/20/14
North Versailles,7/4/14
Butler/Unionville,6/20/14
Line Lexington,6/20/14
Hatfield,6/20/14
Chester Springs,6/20/14
Philadelphia,6/20/14
Lansdale,6/20/14
Tyrone,6/13/14
Berwyn,6/13/14
Huntingdon,6/13/14
Dormont/Pittsburgh,6/6/14
Havertown,6/4/14
Murrysville,6/13/14
York,9/18/14
McMurray,6/4/14
Carlisle,6/4/14
Harrisburg,6/4/14
Pittsburgh,6/4/14
Berwyn,6/4/14
Fairview,6/4/14
Huntingdon,6/4/14
Harleysville,6/4/14
North Versailles,6/4/14
Philadelphia,6/4/14
Erie,6/4/14
Morrisville,6/4/14
Waynesburg,6/4/14
Northampton,6/4/14
Blanchard,6/4/14
Finleyville,6/4/14
Mechanicsburg,6/4/14
Wilkes-Barre,6/4/14
Trexlertown,6/4/14
Wilmington,6/4/14
Hermitage,6/4/14
Erie,6/4/14
Pittsburgh,6/4/14
Stewarts town,6/4/14
Greensburg,6/4/14
Collegeville,5/8/14
Lancaster,5/8/14
Schwenksville,5/8/14
Kingston,5/2/14
Brookhaven,5/2/14
York,5/2/14
Harrisburg,4/24/14
Irwin,5/2/14
Waynesboro,4/24/14
Forbes Road,4/20/17
Blue Bell,6/4/14
Pittsburgh,6/4/14
Buckingham,4/11/14
Pittsburgh,4/18/14
Greencastle,4/11/14
Doylestown,4/11/14
Manns Choice,4/11/14
Punxsutawney,4/18/14
Philadelphia,5/2/14
Edinboro,4/4/14
Irwin,3/27/14
Reynoldsville,3/27/14
Lancaster,3/27/14
Philadelphia,3/27/14
Cabot,3/18/14
Philadelphia,3/18/14
Susquehanna,3/18/14
Chester Heights,3/18/14
Philipsburg,3/27/14
Perkasie,3/18/14
Bartonsville,3/18/14
Everett,3/18/14
,3/18/14
Pittsburgh,3/18/14
Bentleyville (3-5 miles east of; on I-70),3/18/14
Waynesburg,3/18/14
Philadelphia,3/18/14
Philadelphia,2/27/14
West Chester (near),2/27/14
Quakertown,2/27/14
Tunkhannock,2/27/14
Philadelphia,2/27/14
Scranton,2/27/14
Kennett Square,2/27/14
Lansdale,2/27/14
Broomall,2/21/14
Philadelphia,2/27/14
selinsgrove,2/21/14
Collegeville,2/21/14
Lebanon,2/21/14
Exton,2/21/14
Philadelphia,2/21/14
Chester,2/14/14
Sharon,2/20/15
Hershey,2/7/14
Monaca,2/14/14
Imperial,2/7/14
McDonald,2/7/14
Conestoga,2/7/14
State College,2/7/14
Scottdale,1/30/14
Scottdale,1/30/14
Leetsdale,1/30/14
Greenfield,1/24/14
Morrisville,1/24/14
Ducannon,4/24/14
Harrisburg,1/24/14
Shartlesville,1/24/14
Stewartstown,1/16/14
Easton,1/16/14
Chambersburg,1/24/14
Northern Cambria,1/16/14
Pittsburgh,1/10/14
Glenmoore,1/24/14
Lansdale,1/10/14
Chalfont,2/7/14
Altoona,1/10/14
Aston,1/10/14
Pittsburgh,1/10/14
Pittsburgh,1/10/14
Philadelphia,1/10/14
Lancaster,1/10/14
Forest Hills,1/10/14
Quakertown,1/10/14
Allentown (east side),1/10/14
Lancaster,1/10/14
Selinsgrove,1/10/14
Bethel Park,1/10/14
Bushkill,12/23/13
Butler,12/23/13
Warrinhton,12/23/13
North Huntingdon,12/12/13
Felton,12/12/13
Levittown,12/12/13
Mertztown,12/12/13
New Hope,12/5/13
Lake Ariel,12/2/13
Lancaster,12/2/13
Millersville,12/2/13
Spring Mount,12/2/13
Quakertown,12/2/13
West Mifflin,12/2/13
Berwick,12/2/13
Allentown,12/2/13
Mountville,12/2/13
Philadelphia,3/18/14
Wexford,12/2/13
Temple,12/2/13
Drums,12/2/13
Oakdale,12/2/13
Braddock Hills (Pittsburgh),12/2/13
Churchill,12/2/13
Pittsburgh,12/2/13
Red Lion,11/20/13
Nazareth,11/20/13
