date,city
San Antonio,1/24/14
Pflugerville,1/24/14
Nixon,1/24/14
Lake Tawakoni,1/24/14
Conroe,1/24/14
Garden Ridge,2/7/14
McAllen,1/24/14
Crystal City,1/16/14
Crystal Spring (near),1/24/14
Palestine,1/16/14
Angleton,1/24/14
San Antonio,1/16/14
El Paso,1/16/14
Marshall,1/10/14
Austin,5/22/15
Austin,1/10/14
Austin,1/10/14
Fort Worth,1/10/14
Austin,1/24/14
El Paso,1/10/14
Austin,1/10/14
Aubrey,1/10/14
League City,1/10/14
Spring,1/7/15
Spring,1/10/14
Palacios,12/23/13
San Antonio,12/23/13
Fort Worth,12/23/13
Austin,12/23/13
Dallas,1/7/15
Sweeny,12/12/13
The Colony,12/12/13
Arlington,12/5/13
Dripping Springs,12/12/13
Austin,12/5/13
Corpus Christi,12/5/13
Houston,12/2/13
Webster,12/2/13
Weslaco,12/2/13
Lometa,12/5/13
Lubbock,12/2/13
Port Neches,12/2/13
Arlington,12/2/13
Livingston,11/20/13
Wizard Wells,11/20/13
Houston,3/27/14
Irving,11/20/13
Arlington,11/20/13
Tomball,11/11/13
Freeport,11/11/13
Houston,11/11/13
Plano,11/11/13
San Angelo,11/11/13
Houston,11/20/13
Pipe Creek,11/11/13
Pampa,11/11/13
Boerne,11/11/13
Buda,11/11/13
Brownsville,11/11/13
Garland,11/11/13
Katy,11/11/13
Mansfield,11/11/13
Irving,11/11/13
Coppell,9/10/14
Garland,11/11/13
Dallas,11/11/13
Arlington,10/23/13
Katy,10/23/13
Houston,10/23/13
San Antonio,10/23/13
Sugar Land,10/23/13
Sisterdale/Sister Creek,11/11/13
Austin,10/23/13
Aubrey/Frisco,10/23/13
Dallas,10/23/13
Fort Worth,10/23/13
Newark,10/14/13
Austin,10/14/13
Austin,10/23/13
Grand Prairie,10/14/13
Austin,10/14/13
Uvalde,10/14/13
Bryan,10/14/13
Katy,10/14/13
Lewisville,10/14/13
Dallas,10/14/13
Manor,10/14/13
Marfa (near),8/11/17
Magnolia,9/30/13
Sachse,9/30/13
Grand Prairie,9/30/13
San Antonio,9/30/13
Childress,9/30/13
Grand Prairie,9/30/13
Kingwood,9/30/13
Round Rock,11/20/13
Dallas,9/30/13
College Station,9/30/13
Bryan,9/30/13
Cedar Park,9/9/13
Fort Worth,9/9/13
Killeen,9/9/13
Austin,9/9/13
Houston,9/9/13
Tomball,9/9/13
Pyote,9/9/13
Celina,9/9/13
Buna,9/9/13
San Antonio,3/18/14
San Marcos,9/9/13
Arlington,9/9/13
Corpus Christi,9/9/13
Garland,8/30/13
El Paso,8/30/13
Hutto,9/9/13
Kerville,8/30/13
Azle,8/30/13
Glen Rose,8/30/13
Lake Jackson,9/9/13
Austin,8/30/13
Comfort,8/30/13
Round Rock,9/30/13
Santa Fe,8/30/13
Houston,8/30/13
Dallas,12/2/13
Dallas,12/12/13
Woodville,8/30/13
Concan,8/30/13
Georgetown,8/30/13
Houston,8/30/13
Austin,9/30/13
Commerce,8/30/13
Baytown,8/30/13
Watauga,8/30/13
Kingwood,8/30/13
Anna,8/30/13
San antonio,8/30/13
Watauga,8/30/13
Baytown,7/22/13
Missourri City,8/30/13
Dallas,7/22/13
Dallas,7/14/13
Plano,10/23/13
Lake Dallas,7/22/13
League City,7/22/13
Garland,7/20/14
Dallas,7/22/13
Houston,7/14/13
Ingleside,1/24/14
Austin,8/30/13
Athens,7/14/13
The Woodlands,7/5/13
Hurst,7/5/13
Sulphur Springs,9/10/14
Seminole,1/10/14
Fillmore,7/5/13
Cedar Hill,8/30/13
Round Rock,8/30/13
Austin,7/3/13
Austin,7/3/13
Wichita Falls,7/3/13
Sulphur Springs,7/3/13
Lexington (west of),7/3/13
Bertram,7/3/13
Houston,7/3/13
Tomball,7/3/13
San Antonio,7/3/13
Corpus Christi,7/3/13
Weatherford,7/3/13
Cypress,7/3/13
Tomball,7/3/13
Austin,6/2/13
Lakeway,6/2/13
Tilden,6/4/14
Hudson Bend,6/2/13
Austin,7/3/13
Port Neches,6/2/13
Sullivan City,6/2/13
Galveston,6/2/13
Porter,6/2/13
El Paso,6/2/13
Hurst,6/2/13
Euless,6/2/13
Grapevine,6/2/13
Lubbock,6/2/13
Lubbock,6/2/13
Sherman,6/2/13
Whitney,6/2/13
Dallas,6/2/13
Corpus Christi,6/2/13
Lubbock,5/15/13
Princeton,5/15/13
Austin,5/15/13
Wylie,5/15/13
Austin,5/15/13
Montgomery,5/15/13
Austin,5/15/13
Bastrop,5/15/13
San Antonio,5/15/13
Snyder,5/15/13
Bandera,6/2/13
Austin,5/15/13
Austin,8/30/13
Arlington,5/15/13
Garland,5/15/13
Austin,5/15/13
Del Valle,4/12/13
Austin,5/15/13
Brownsville,4/12/13
Houston,4/12/13
Ft. Worth,5/15/13
Fowlerton,5/15/13
Copperas Cove,4/12/13
Watauga,8/30/13
Orange,5/15/13
Tyler,4/12/13
Spring,5/15/13
Cotulla,4/12/13
Round Mountain,5/15/13
Cedar Hill,5/15/13
Austin,5/15/13
Lone Grove,4/12/13
Dallas,5/15/13
Huffman,7/3/13
Winters,3/18/14
Katy,5/15/13
